_id,OCC_MONTH,OCC_DOW,OCC_YEAR,OCC_HOUR,FATALITIES,INJURY_COLLISIONS,FTR_COLLISIONS,PD_COLLISIONS,NEIGHBOURHOOD_158,LONG_WGS84,LAT_WGS84,geometry
471317,September,Friday,2020,9,0.0,NO,YES,NO,Mount Pleasant East (99),-79.3822410707151,43.71003172907341,MULTIPOINT ((-79.3822410709999 43.710031729))
471354,September,Friday,2020,10,0.0,NO,YES,NO,Kensington-Chinatown (78),-79.39383233871425,43.65381459324856,MULTIPOINT ((-79.393832339 43.653814593))
471382,September,Friday,2020,16,0.0,NO,NO,YES,Wellington Place (164),-79.40059593313326,43.64573068503313,MULTIPOINT ((-79.400595933 43.6457306850001))
471406,September,Saturday,2020,22,0.0,YES,NO,NO,High Park-Swansea (87),-79.45942081426813,43.63944019492744,MULTIPOINT ((-79.459420814 43.6394401950001))
471435,September,Saturday,2020,20,0.0,NO,YES,NO,Yonge-St.Clair (97),-79.40151305442963,43.68670133625723,MULTIPOINT ((-79.401513054 43.686701336))
471476,September,Saturday,2020,17,0.0,YES,NO,NO,West Queen West (162),-79.40856813047594,43.64628608821101,MULTIPOINT ((-79.4085681299999 43.6462860880001))
471478,September,Saturday,2020,16,0.0,YES,YES,NO,Rustic (28),-79.50482464435935,43.70664214902444,MULTIPOINT ((-79.5048246439999 43.7066421490001))
471482,September,Saturday,2020,13,0.0,YES,NO,NO,Fort York-Liberty Village (163),-79.41978532768773,43.63048317176976,MULTIPOINT ((-79.419785328 43.630483172))
471515,September,Saturday,2020,17,0.0,NO,NO,YES,Yorkdale-Glen Park (31),-79.45823732468997,43.71275655478963,MULTIPOINT ((-79.458237325 43.7127565550001))
471551,September,Sunday,2020,19,0.0,YES,NO,NO,Trinity-Bellwoods (81),-79.42563982478542,43.65170389714373,MULTIPOINT ((-79.425639825 43.6517038970001))
471582,September,Sunday,2020,16,0.0,YES,NO,NO,Casa Loma (96),-79.40809574249195,43.677425624474964,MULTIPOINT ((-79.4080957419999 43.6774256240001))
471585,September,Sunday,2020,13,0.0,YES,NO,NO,North Riverdale (68),-79.34630469659544,43.676071357358886,MULTIPOINT ((-79.3463046969999 43.6760713570001))
471591,September,Sunday,2020,20,0.0,YES,NO,NO,Kensington-Chinatown (78),-79.40770673291904,43.65647039830517,MULTIPOINT ((-79.4077067329999 43.6564703980001))
471624,September,Monday,2020,15,0.0,YES,NO,NO,Trinity-Bellwoods (81),-79.42118322627097,43.64372378742457,MULTIPOINT ((-79.421183226 43.6437237870001))
471669,September,Monday,2020,14,0.0,YES,NO,NO,West Queen West (162),-79.41405262864777,43.64236458440513,MULTIPOINT ((-79.414052629 43.6423645840001))
471771,September,Tuesday,2020,20,0.0,YES,NO,NO,Downtown Yonge East (168),-79.37645484753591,43.65085798996156,MULTIPOINT ((-79.376454848 43.6508579900001))
471780,September,Tuesday,2020,8,0.0,YES,NO,NO,Hillcrest Village (48),-79.34184589926791,43.803407816312664,MULTIPOINT ((-79.341845899 43.8034078160001))
471855,September,Tuesday,2020,20,0.0,YES,NO,NO,Broadview North (57),-79.35086211079084,43.68796619243931,MULTIPOINT ((-79.350862111 43.687966192))
471860,September,Tuesday,2020,18,0.0,YES,NO,NO,South Parkdale (85),-79.43034972321547,43.6383396836726,MULTIPOINT ((-79.4303497229999 43.6383396840001))
471861,September,Tuesday,2020,16,0.0,YES,NO,NO,Wellington Place (164),-79.39027483875334,43.647848686952315,MULTIPOINT ((-79.390274839 43.6478486870001))
471865,September,Tuesday,2020,15,0.0,YES,NO,NO,Milliken (130),-79.2949212085063,43.82070312429705,MULTIPOINT ((-79.2949212089999 43.820703124))
471884,September,Wednesday,2020,7,0.0,YES,NO,NO,Playter Estates-Danforth (67),-79.35767049203922,43.68127535957997,MULTIPOINT ((-79.357670492 43.68127536))
471975,September,Wednesday,2020,20,0.0,YES,NO,NO,Yorkdale-Glen Park (31),-79.4437831642633,43.708999556901176,MULTIPOINT ((-79.443783164 43.708999557))
471979,September,Wednesday,2020,14,0.0,NO,NO,YES,East L'Amoreaux (148),-79.31386738340812,43.79217587927885,MULTIPOINT ((-79.3138673829999 43.7921758790001))
472003,September,Wednesday,2020,13,0.0,NO,YES,NO,New Toronto (18),-79.50526356471832,43.600779842837305,MULTIPOINT ((-79.505263565 43.6007798430001))
472063,October,Thursday,2020,21,0.0,NO,YES,NO,Junction-Wallace Emerson (171),-79.44272491909648,43.658353711700094,MULTIPOINT ((-79.4427249189999 43.6583537120001))
472065,October,Thursday,2020,20,0.0,NO,YES,NO,New Toronto (18),-79.51391887726194,43.60160101008405,MULTIPOINT ((-79.513918877 43.6016010100001))
472094,October,Thursday,2020,13,0.0,NO,YES,NO,Bathurst Manor (34),-79.46979655606063,43.78082787982431,MULTIPOINT ((-79.4697965559999 43.7808278800001))
472146,October,Thursday,2020,14,0.0,NO,YES,NO,Trinity-Bellwoods (81),-79.42147982617206,43.65464970020376,MULTIPOINT ((-79.4214798259999 43.6546497))
472164,October,Friday,2020,22,0.0,YES,NO,NO,Greenwood-Coxwell (65),-79.32506351694093,43.67157318262374,MULTIPOINT ((-79.325063517 43.6715731830001))
472191,October,Friday,2020,15,0.0,NO,NO,YES,Humber Summit (21),-79.54120891720551,43.76574529138439,MULTIPOINT ((-79.5412089169999 43.765745291))
472206,October,Friday,2020,13,0.0,YES,NO,NO,Yonge-Bay Corridor (170),-79.38609184078352,43.650115789219385,MULTIPOINT ((-79.3860918409999 43.650115789))
472236,October,Friday,2020,6,0.0,YES,NO,NO,High Park North (88),-79.45998111450979,43.65471921581434,MULTIPOINT ((-79.4599811149999 43.654719216))
472271,October,Friday,2020,7,0.0,NO,YES,YES,Eringate-Centennial-West Deane (11),-79.58331572133065,43.659901576077765,MULTIPOINT ((-79.583315721 43.659901576))
472280,October,Friday,2020,16,0.0,YES,NO,NO,Princess-Rosethorn (10),-79.55089248859564,43.67719566697597,MULTIPOINT ((-79.550892489 43.677195667))
472281,October,Friday,2020,18,0.0,NO,NO,YES,L'Amoreaux West (147),-79.3193019849655,43.7958606911867,MULTIPOINT ((-79.319301985 43.795860691))
472283,October,Friday,2020,19,0.0,YES,NO,NO,Steeles (116),-79.3263509995546,43.805120020004246,MULTIPOINT ((-79.326351 43.80512002))
472342,October,Saturday,2020,8,0.0,YES,NO,NO,Bendale South (157),-79.25040465525507,43.749534675372736,MULTIPOINT ((-79.250404655 43.7495346750001))
472344,October,Saturday,2020,13,0.0,YES,NO,NO,West Queen West (162),-79.41195342934752,43.64203828397318,MULTIPOINT ((-79.4119534289999 43.6420382840001))
472349,October,Saturday,2020,19,0.0,YES,NO,NO,High Park North (88),-79.47117641881161,43.65226543980195,MULTIPOINT ((-79.4711764189999 43.6522654400001))
472664,October,Tuesday,2020,20,0.0,YES,NO,NO,University (79),-79.40380913861458,43.666659509809364,MULTIPOINT ((-79.403809139 43.66665951))
472691,October,Tuesday,2020,17,0.0,NO,YES,NO,South Parkdale (85),-79.43601502132704,43.63717448400747,MULTIPOINT ((-79.4360150209999 43.6371744840001))
472697,October,Tuesday,2020,7,0.0,YES,NO,NO,Palmerston-Little Italy (80),-79.41465352984807,43.660524804689395,MULTIPOINT ((-79.41465353 43.6605248050001))
472826,October,Wednesday,2020,18,0.0,YES,NO,NO,Stonegate-Queensway (16),-79.48997501142497,43.629114073473076,MULTIPOINT ((-79.489975011 43.629114073))
472877,October,Wednesday,2020,15,0.0,NO,NO,YES,Wychwood (94),-79.43022002972404,43.67473172390892,MULTIPOINT ((-79.43022003 43.674731724))
472957,October,Thursday,2020,17,0.0,YES,NO,NO,Mount Olive-Silverstone-Jamestown (2),-79.58270907098886,43.74450537543357,MULTIPOINT ((-79.5827090709999 43.7445053750001))
472983,October,Thursday,2020,6,0.0,NO,YES,NO,Playter Estates-Danforth (67),-79.36038447787016,43.67591703393984,MULTIPOINT ((-79.360384478 43.6759170340001))
473042,October,Thursday,2020,9,0.0,YES,NO,NO,Palmerston-Little Italy (80),-79.41765522864367,43.661925906914796,MULTIPOINT ((-79.4176552289999 43.6619259070001))
473104,October,Friday,2020,20,0.0,YES,NO,NO,Mount Olive-Silverstone-Jamestown (2),-79.5936261647766,43.74473736904188,MULTIPOINT ((-79.593626165 43.7447373690001))
473111,October,Friday,2020,16,0.0,YES,NO,NO,Princess-Rosethorn (10),-79.55766029341221,43.67561865942062,MULTIPOINT ((-79.557660293 43.6756186590001))
473165,October,Friday,2020,16,0.0,NO,NO,YES,Junction-Wallace Emerson (171),-79.44440471987019,43.662354716700435,MULTIPOINT ((-79.44440472 43.662354717))
473263,October,Saturday,2020,14,0.0,YES,NO,NO,South Parkdale (85),-79.43288832236925,43.64091138794766,MULTIPOINT ((-79.4328883219999 43.6409113880001))
473277,October,Saturday,2020,16,0.0,YES,NO,NO,Rexdale-Kipling (4),-79.56417914867315,43.71228338999852,MULTIPOINT ((-79.564179149 43.71228339))
473282,October,Saturday,2020,15,0.0,YES,NO,NO,Taylor-Massey (61),-79.30476665165861,43.69485071276995,MULTIPOINT ((-79.304766652 43.6948507130001))
473283,October,Saturday,2020,12,0.0,YES,NO,NO,Steeles (116),-79.32340350019464,43.81162913789336,MULTIPOINT ((-79.3234035 43.8116291380001))
473348,October,Sunday,2020,19,0.0,YES,NO,NO,Blake-Jones (69),-79.33535091767972,43.680844390480495,MULTIPOINT ((-79.335350918 43.6808443900001))
473370,October,Sunday,2020,11,0.0,YES,NO,NO,The Beaches (63),-79.30792283910505,43.67392931530189,MULTIPOINT ((-79.307922839 43.6739293150001))
473405,October,Sunday,2020,14,0.0,YES,NO,NO,Regent Park (72),-79.36047146203454,43.66065979976355,MULTIPOINT ((-79.360471462 43.6606598000001))
473410,October,Sunday,2020,20,0.0,YES,NO,NO,Birchcliffe-Cliffside (122),-79.25670668872313,43.697754530991965,MULTIPOINT ((-79.2567066889999 43.697754531))
473486,October,Tuesday,2020,16,0.0,NO,NO,YES,Willowridge-Martingrove-Richview (7),-79.56486288510449,43.683857445021324,MULTIPOINT ((-79.564862885 43.6838574450001))
473516,October,Tuesday,2020,16,0.0,YES,NO,NO,Alderwood (20),-79.55183966410982,43.60023398515269,MULTIPOINT ((-79.5518396639999 43.6002339850001))
473566,October,Tuesday,2020,7,0.0,YES,NO,NO,Greenwood-Coxwell (65),-79.32549551243223,43.66763387126147,MULTIPOINT ((-79.325495512 43.6676338710001))
473584,October,Tuesday,2020,12,0.0,YES,NO,NO,St Lawrence-East Bayfront-The Islands (166),-79.37328194836591,43.64726258636617,MULTIPOINT ((-79.3732819479999 43.6472625860001))
473610,October,Tuesday,2020,13,0.0,YES,NO,NO,Oakwood Village (107),-79.44029569851487,43.692337074597276,MULTIPOINT ((-79.440295699 43.6923370750001))
473667,October,Wednesday,2020,17,0.0,NO,YES,NO,Trinity-Bellwoods (81),-79.42025792657941,43.654902900266215,MULTIPOINT ((-79.420257927 43.6549029))
473675,October,Wednesday,2020,19,0.0,YES,NO,NO,Morningside Heights (144),-79.21116209126517,43.81632704811117,MULTIPOINT ((-79.2111620909999 43.8163270480001))
473680,October,Wednesday,2020,8,0.0,YES,YES,NO,Runnymede-Bloor West Village (89),-79.48391082217543,43.65643136555938,MULTIPOINT ((-79.483910822 43.656431366))
473681,October,Wednesday,2020,15,0.0,NO,YES,NO,Kennedy Park (124),-79.25397971911923,43.72488149059374,MULTIPOINT ((-79.253979719 43.7248814910001))
473740,October,Wednesday,2020,13,0.0,YES,NO,NO,East End-Danforth (62),-79.30874994411212,43.681795427736965,MULTIPOINT ((-79.3087499439999 43.681795428))
473838,October,Thursday,2020,19,0.0,YES,NO,NO,Junction-Wallace Emerson (171),-79.44039652147444,43.663159315728755,MULTIPOINT ((-79.440396521 43.6631593160001))
473926,October,Friday,2020,11,0.0,YES,NO,NO,Casa Loma (96),-79.41575803759847,43.67670702250822,MULTIPOINT ((-79.415758038 43.6767070230001))
473929,October,Friday,2020,15,0.0,YES,NO,NO,Tam O'Shanter-Sullivan (118),-79.29346258821549,43.78211963627784,MULTIPOINT ((-79.293462588 43.7821196360001))
473951,October,Friday,2020,20,0.0,YES,NO,NO,High Park North (88),-79.45703601432014,43.655342812461,MULTIPOINT ((-79.457036014 43.6553428120001))
473960,October,Friday,2020,22,0.0,NO,YES,NO,West Queen West (162),-79.40863413045395,43.64271288460685,MULTIPOINT ((-79.4086341299999 43.642712885))
474056,October,Friday,2020,23,0.0,YES,NO,NO,Cabbagetown-South St.James Town (71),-79.3695508587399,43.66817370793327,MULTIPOINT ((-79.369550859 43.668173708))
474190,October,Sunday,2020,15,0.0,NO,YES,NO,Downtown Yonge East (168),-79.37427574986982,43.65350169260534,MULTIPOINT ((-79.37427575 43.6535016930001))
474195,October,Sunday,2020,20,0.0,NO,NO,YES,Trinity-Bellwoods (81),-79.40856813047594,43.64628608821101,MULTIPOINT ((-79.4085681299999 43.6462860880001))
474258,October,Monday,2020,5,0.0,NO,YES,NO,Annex (95),-79.41120693468322,43.665137009461795,MULTIPOINT ((-79.4112069349999 43.665137009))
474357,October,Monday,2020,20,0.0,NO,YES,NO,Long Branch (19),-79.53818093266197,43.5934137709677,MULTIPOINT ((-79.538180933 43.593413771))
474367,October,Monday,2020,16,0.0,YES,NO,NO,University (79),-79.40380913861458,43.666659509809364,MULTIPOINT ((-79.403809139 43.66665951))
474370,October,Monday,2020,14,0.0,YES,NO,NO,East End-Danforth (62),-79.31092394464133,43.686113424416014,MULTIPOINT ((-79.310923945 43.686113424))
474384,October,Tuesday,2020,23,0.0,YES,NO,NO,Moss Park (73),-79.3647659560384,43.6529878920915,MULTIPOINT ((-79.364765956 43.652987892))
474438,October,Tuesday,2020,16,0.0,NO,NO,YES,Junction-Wallace Emerson (171),-79.45109211959203,43.671090825497394,MULTIPOINT ((-79.4510921199999 43.6710908250001))
474483,October,Tuesday,2020,8,0.0,YES,NO,NO,Humewood-Cedarvale (106),-79.43596349843753,43.69548277163187,MULTIPOINT ((-79.435963498 43.695482772))
474488,October,Tuesday,2020,8,0.0,NO,NO,YES,Bathurst Manor (34),-79.44054312250728,43.758383279311246,MULTIPOINT ((-79.4405431229999 43.758383279))
474493,October,Tuesday,2020,15,0.0,YES,NO,NO,Moss Park (73),-79.3720685514929,43.653956493060164,MULTIPOINT ((-79.372068551 43.6539564930001))
474506,October,Wednesday,2020,16,0.0,NO,NO,YES,York University Heights (27),-79.5137093162424,43.77188498847486,MULTIPOINT ((-79.513709316 43.7718849880001))
474539,October,Wednesday,2020,12,0.0,YES,NO,NO,Woodbine Corridor (64),-79.31097413209199,43.67034090315868,MULTIPOINT ((-79.310974132 43.6703409030001))
474554,October,Wednesday,2020,16,0.0,NO,NO,YES,York University Heights (27),-79.5137093162424,43.77188498847486,MULTIPOINT ((-79.513709316 43.7718849880001))
474565,October,Wednesday,2020,9,0.0,YES,NO,NO,Bedford Park-Nortown (39),-79.42907039391643,43.72546096182742,MULTIPOINT ((-79.429070394 43.7254609620001))
474695,October,Thursday,2020,7,0.0,YES,NO,NO,Dufferin Grove (83),-79.44099011966875,43.65025750033206,MULTIPOINT ((-79.44099012 43.6502575000001))
474702,October,Thursday,2020,13,0.0,YES,NO,NO,Eringate-Centennial-West Deane (11),-79.60308289706491,43.65156185991029,MULTIPOINT ((-79.603082897 43.6515618600001))
474703,October,Thursday,2020,14,0.0,YES,NO,NO,Avondale (153),-79.41072300442463,43.76072248787784,MULTIPOINT ((-79.410723004 43.7607224880001))
474704,October,Thursday,2020,15,0.0,NO,NO,YES,Palmerston-Little Italy (80),-79.4188333287648,43.66346740884906,MULTIPOINT ((-79.4188333289999 43.6634674090001))
474706,October,Thursday,2020,18,0.0,YES,NO,NO,Milliken (130),-79.2818597191382,43.815695300468924,MULTIPOINT ((-79.281859719 43.8156953000001))
474789,October,Friday,2020,8,0.0,NO,NO,YES,Trinity-Bellwoods (81),-79.40847743109553,43.65180179373149,MULTIPOINT ((-79.4084774309999 43.6518017940001))
474791,October,Friday,2020,18,0.0,NO,NO,YES,Rexdale-Kipling (4),-79.5617410529801,43.71769109957257,MULTIPOINT ((-79.5617410529999 43.7176911))
474803,October,Friday,2020,8,0.0,YES,NO,NO,High Park-Swansea (87),-79.45863761400967,43.65500191314976,MULTIPOINT ((-79.4586376139999 43.655001913))
474909,October,Friday,2020,16,0.0,YES,NO,NO,Long Branch (19),-79.52976621511726,43.59535407896638,MULTIPOINT ((-79.529766215 43.5953540790001))
474910,October,Friday,2020,15,0.0,YES,NO,NO,Cabbagetown-South St.James Town (71),-79.36816906501721,43.67378391677541,MULTIPOINT ((-79.3681690649999 43.673783917))
474911,October,Friday,2020,16,0.0,YES,NO,NO,Roncesvalles (86),-79.43157842280587,43.64162498846249,MULTIPOINT ((-79.431578423 43.641624988))
474916,October,Friday,2020,14,0.0,NO,YES,NO,Annex (95),-79.40933293927637,43.67425781922066,MULTIPOINT ((-79.409332939 43.674257819))
475006,October,Saturday,2020,17,0.0,YES,NO,NO,Beechborough-Greenbrook (112),-79.48275108806293,43.68832499309296,MULTIPOINT ((-79.482751088 43.688324993))
475069,October,Sunday,2020,13,0.0,YES,NO,NO,Wellington Place (164),-79.39965233353684,43.64807688718051,MULTIPOINT ((-79.3996523339999 43.6480768870001))
475076,October,Sunday,2020,18,0.0,YES,NO,NO,Downtown Yonge East (168),-79.37412984780066,43.649258788362374,MULTIPOINT ((-79.3741298479999 43.6492587880001))
475092,October,Sunday,2020,16,0.0,NO,YES,NO,Downtown Yonge East (168),-79.37412984780066,43.649258788362374,MULTIPOINT ((-79.3741298479999 43.6492587880001))
475193,October,Monday,2020,18,0.0,NO,NO,YES,Downtown Yonge East (168),-79.38091294638609,43.656324795428525,MULTIPOINT ((-79.380912946 43.656324795))
475195,October,Monday,2020,18,0.0,NO,NO,YES,Downtown Yonge East (168),-79.38091294638609,43.656324795428525,MULTIPOINT ((-79.380912946 43.656324795))
475206,October,Monday,2020,15,0.0,NO,NO,YES,Thorncliffe Park (55),-79.35557161001216,43.714243364098735,MULTIPOINT ((-79.35557161 43.714243364))
475244,October,Tuesday,2020,18,0.0,NO,NO,YES,Broadview North (57),-79.35694949798759,43.683932870884654,MULTIPOINT ((-79.356949498 43.683932871))
475354,October,Wednesday,2020,12,0.0,YES,NO,NO,Palmerston-Little Italy (80),-79.42685062551287,43.66172880978288,MULTIPOINT ((-79.426850626 43.66172881))
475356,October,Wednesday,2020,12,0.0,YES,NO,NO,Woodbine-Lumsden (60),-79.31584854324728,43.692803914651435,MULTIPOINT ((-79.315848543 43.6928039150001))
475357,October,Wednesday,2020,12,0.0,YES,NO,NO,Dovercourt Village (172),-79.43533392206238,43.65986071074255,MULTIPOINT ((-79.435333922 43.6598607110001))
475366,October,Wednesday,2020,15,0.0,YES,NO,NO,High Park North (88),-79.47117641881161,43.65226543980195,MULTIPOINT ((-79.4711764189999 43.6522654400001))
475449,October,Wednesday,2020,17,0.0,NO,NO,YES,Beechborough-Greenbrook (112),-79.47036608939655,43.69122388380354,MULTIPOINT ((-79.470366089 43.6912238840001))
475501,October,Thursday,2020,16,0.0,YES,NO,NO,Lawrence Park South (103),-79.41020212544387,43.72248127246825,MULTIPOINT ((-79.410202125 43.722481272))
475527,October,Thursday,2020,14,0.0,YES,YES,NO,East End-Danforth (62),-79.30115804677132,43.678153828084824,MULTIPOINT ((-79.3011580469999 43.6781538280001))
475640,October,Friday,2020,13,0.0,NO,YES,YES,South Parkdale (85),-79.43601502132704,43.63717448400747,MULTIPOINT ((-79.4360150209999 43.6371744840001))
475654,October,Friday,2020,6,0.0,YES,NO,NO,Annex (95),-79.40358844374651,43.675587319471916,MULTIPOINT ((-79.403588444 43.675587319))
475832,October,Saturday,2020,23,0.0,NO,YES,NO,Downtown Yonge East (168),-79.37384734798903,43.648628487732054,MULTIPOINT ((-79.373847348 43.648628488))
475959,November,Sunday,2020,13,0.0,NO,YES,NO,Dufferin Grove (83),-79.44036902004603,43.65884671140702,MULTIPOINT ((-79.4403690199999 43.6588467110001))
476242,November,Wednesday,2020,16,0.0,YES,NO,NO,Birchcliffe-Cliffside (122),-79.28134836003198,43.68146804163522,MULTIPOINT ((-79.28134836 43.6814680420001))
476247,November,Wednesday,2020,6,0.0,NO,NO,YES,Bathurst Manor (34),-79.46447935948531,43.76340347225731,MULTIPOINT ((-79.464479359 43.763403472))
476312,November,Wednesday,2020,8,0.0,NO,NO,YES,South Riverdale (70),-79.33658570271041,43.67154336066212,MULTIPOINT ((-79.336585703 43.671543361))
476548,November,Friday,2020,12,0.0,YES,NO,NO,L'Amoreaux West (147),-79.33141226562172,43.79310896719046,MULTIPOINT ((-79.331412266 43.7931089670001))
476553,November,Friday,2020,13,0.0,YES,NO,NO,Dovercourt Village (172),-79.42440172650355,43.66225210948987,MULTIPOINT ((-79.424401727 43.6622521090001))
476557,November,Friday,2020,14,0.0,NO,YES,YES,Rosedale-Moore Park (98),-79.38896225087394,43.67559231774692,MULTIPOINT ((-79.388962251 43.675592318))
476560,November,Friday,2020,16,0.0,NO,NO,YES,Annex (95),-79.3894835474489,43.66970770955897,MULTIPOINT ((-79.3894835469999 43.6697077100001))
476628,November,Saturday,2020,9,0.0,YES,NO,NO,Cliffcrest (123),-79.22644065657988,43.73026969066941,MULTIPOINT ((-79.226440657 43.730269691))
